Type,Datetime,Latitude,Longitude,C_gauge,Off_Day
Auto Fire Alarm,2010-09-27,47.605146999999995,-122.30278999999999,RG20_25,0
Automatic Fire Alarm Resd,2010-09-27,47.571625,-122.388102,RG14,0
Auto Fire Alarm,2010-09-27,47.611557,-122.33019099999999,RG20_25,0
Auto Fire Alarm,2010-09-27,47.67595,-122.32961100000001,RG09,0
Auto Fire Alarm,2010-09-27,47.564221999999994,-122.386773,RG14,0
Auto Fire Alarm,2010-09-27,47.615914000000004,-122.348823,RG11,0
Automatic Fire Alarm Resd,2010-09-27,47.520538,-122.351707,RG17,0
Auto Fire Alarm,2010-09-27,47.611557,-122.33019099999999,RG20_25,0
Auto Fire Alarm,2010-09-27,47.56409,-122.27798899999999,RG18,0
Auto Fire Alarm,2010-09-26,47.619946,-122.358052,RG11,1
Automatic Fire Alarm Resd,2010-09-26,47.615232,-122.282671,RG20_25,1
Automatic Fire Alarm Resd,2010-09-26,47.615232,-122.282671,RG20_25,1
Auto Fire Alarm,2010-09-26,47.605146999999995,-122.30278999999999,RG20_25,1
Brush Fire,2010-09-26,47.606176,-122.302777,RG20_25,1
Auto Fire Alarm,2010-09-26,47.597822,-122.301156,RG20_25,1
Auto Fire Alarm,2010-09-26,47.661386,-122.33831299999999,RG09,1
Auto Fire Alarm,2010-09-26,47.585747,-122.334198,RG15,1
Auto Fire Alarm,2010-09-26,47.61015,-122.333556,RG20_25,1
Auto Fire Alarm,2010-09-26,47.573583,-122.389421,RG14,1
Auto Fire Alarm,2010-09-26,47.605126,-122.33049399999999,RG20_25,1
Car Fire,2010-09-26,47.719838,-122.32413100000001,RG01,1
Auto Fire Alarm,2010-09-26,47.623385,-122.32092800000001,RG20_25,1
Automatic Fire Alarm Resd,2010-09-26,47.615342999999996,-122.285948,RG20_25,1
Automatic Fire Alarm Resd,2010-09-26,47.566314,-122.280763,RG18,1
Auto Fire Alarm,2010-09-26,47.613977,-122.343441,RG11,1
Car Fire Freeway,2010-09-26,47.602936,-122.326094,RG20_25,1
Fire in Single Family Res,2010-09-26,47.546583,-122.389981,RG05,1
Automatic Fire Alarm False,2010-09-26,47.645568,-122.308779,RG03,1
Automatic Fire Alarm Resd,2010-09-25,47.719902000000005,-122.32896299999999,RG01,1
Auto Fire Alarm,2010-09-25,47.608946,-122.33398899999999,RG20_25,1
Auto Fire Alarm,2010-09-25,47.600034,-122.327396,RG20_25,1
Automatic Fire Alarm Resd,2010-09-25,47.570910999999995,-122.294405,RG18,1
Automatic Fire Alarm Resd,2010-09-25,47.658001,-122.28395400000001,RG03,1
Rubbish Fire,2010-09-25,47.603982,-122.335586,RG20_25,1
Auto Fire Alarm,2010-09-25,47.614086,-122.33403999999999,RG11,1
Auto Fire Alarm,2010-09-25,47.567009000000006,-122.334207,RG15,1
Auto Fire Alarm,2010-09-25,47.623391,-122.314649,RG20_25,1
Automatic Fire Alarm False,2010-09-25,47.66755,-122.28006200000002,RG02,1
Dumpster Fire,2010-09-25,47.61322,-122.340298,RG11,1
Auto Fire Alarm,2010-09-25,47.615615999999996,-122.33443600000001,RG11,1
Auto Fire Alarm,2010-09-25,47.611672,-122.33648400000001,RG11,1
Automatic Fire Alarm Resd,2010-09-25,47.51696,-122.257798,RG10_30,1
Rubbish Fire,2010-09-25,47.611207,-122.33759199999999,RG11,1
Auto Fire Alarm,2010-09-25,47.696065000000004,-122.37149,RG07,1
Auto Fire Alarm,2010-09-25,47.696065000000004,-122.37149,RG07,1
Auto Fire Alarm,2010-09-25,47.697604,-122.29053799999998,RG04,1
Car Fire Freeway,2010-09-25,47.629452,-122.32669399999999,RG11,1
Auto Fire Alarm,2010-09-25,47.674267,-122.282201,RG02,1
Auto Fire Alarm,2010-09-25,47.617141,-122.35288500000001,RG11,1
Automatic Fire Alarm Resd,2010-09-25,47.575059,-122.29093700000001,RG18,1
Auto Fire Alarm,2010-09-25,47.605146999999995,-122.30278999999999,RG20_25,1
Automatic Fire Alarm False,2010-09-24,47.569931,-122.40994599999999,RG14,0
Automatic Fire Alarm Resd,2010-09-24,47.508007,-122.254732,RG10_30,0
Automatic Fire Alarm False,2010-09-24,47.579933000000004,-122.405229,RG14,0
Fire in Building,2010-09-24,47.648438,-122.33515,RG03,0
Brush Fire,2010-09-24,47.573966999999996,-122.31483600000001,RG15,0
Car Fire,2010-09-24,47.57496,-122.296745,RG18,0
Fire in Building,2010-09-24,47.604729,-122.32246299999998,RG20_25,0
Automatic Fire Alarm Resd,2010-09-24,47.617779,-122.29128500000002,RG20_25,0
Automatic Fire Alarm Resd,2010-09-24,47.630491,-122.322167,RG03,0
Auto Fire Alarm,2010-09-24,47.663266,-122.31196299999999,RG03,0
Auto Fire Alarm,2010-09-24,47.616451,-122.314031,RG20_25,0
Automatic Fire Alarm Resd,2010-09-24,47.657199,-122.273671,RG02,0
Car Fire,2010-09-24,47.662124,-122.344551,RG09,0
Automatic Fire Alarm False,2010-09-24,47.569931,-122.40994599999999,RG14,0
Automatic Fire Alarm False,2010-09-24,47.546018,-122.283107,RG18,0
Auto Fire Alarm,2010-09-24,47.52648,-122.32793500000001,RG17,0
Auto Fire Alarm,2010-09-24,47.606624,-122.33162800000001,RG20_25,0
Fire in Building,2010-09-24,47.602306,-122.33251899999999,RG20_25,0
Fire in Building,2010-09-24,47.601805,-122.333702,RG20_25,0
Auto Fire Alarm,2010-09-24,47.637415999999995,-122.355598,RG11,0
Automatic Fire Alarm Resd,2010-09-24,47.676618,-122.39318,RG08,0
Automatic Fire Alarm Resd,2010-09-24,47.683624,-122.367281,RG07,0
Automatic Fire Alarm Resd,2010-09-24,47.57982,-122.378074,RG14,0
Automatic Fire Alarm Resd,2010-09-24,47.662368,-122.36001399999999,RG09,0
Auto Fire Alarm,2010-09-24,47.663276,-122.30721499999999,RG03,0
Automatic Fire Alarm Resd,2010-09-24,47.508007,-122.254732,RG10_30,0
Auto Fire Alarm,2010-09-23,47.649081,-122.30850600000001,RG03,0
Auto Fire Alarm,2010-09-23,47.569181,-122.38676799999999,RG14,0
Auto Fire Alarm,2010-09-23,47.649081,-122.30850600000001,RG03,0
Auto Fire Alarm,2010-09-23,47.669094,-122.25935600000001,RG02,0
Auto Fire Alarm,2010-09-23,47.60828,-122.33474199999999,RG20_25,0
Auto Fire Alarm,2010-09-23,47.607299,-122.33708700000001,RG11,0
Automatic Fire Alarm Resd,2010-09-23,47.530017,-122.349317,RG17,0
Auto Fire Alarm,2010-09-23,47.518376,-122.35401599999999,RG17,0
Auto Fire Alarm,2010-09-23,47.588485,-122.286096,RG20_25,0
Automatic Fire Alarm Resd,2010-09-23,47.626867,-122.282629,RG20_25,0
Auto Fire Alarm,2010-09-23,47.614090000000004,-122.33759199999999,RG11,0
Car Fire,2010-09-23,47.572111,-122.39633700000002,RG14,0
Auto Fire Alarm,2010-09-23,47.663385999999996,-122.316355,RG03,0
Auto Fire Alarm,2010-09-23,47.54915,-122.31731200000002,RG16,0
Auto Fire Alarm,2010-09-23,47.614077,-122.320603,RG20_25,0
Automatic Fire Alarm False,2010-09-23,47.607299,-122.33708700000001,RG11,0
Fire in Single Family Res,2010-09-23,47.575974,-122.313373,RG15,0
Auto Fire Alarm,2010-09-23,47.608946,-122.33398899999999,RG20_25,0
Automatic Fire Alarm Resd,2010-09-23,47.614340000000006,-122.29748500000001,RG20_25,0
Auto Fire Alarm,2010-09-23,47.615556,-122.344167,RG11,0
Auto Fire Alarm,2010-09-23,47.610743,-122.338702,RG11,0
Automatic Fire Alarm Resd,2010-09-22,47.637256,-122.32123899999999,RG03,0
Automatic Fire Alarm Resd,2010-09-22,47.681874,-122.37572,RG07,0
Dumpster Fire,2010-09-22,47.645059,-122.374871,RG12,0
Auto Fire Alarm,2010-09-22,47.588437,-122.315855,RG20_25,0
Auto Fire Alarm,2010-09-22,47.526164,-122.26998300000001,RG10_30,0
Tranformer Fire,2010-09-22,47.529699,-122.27885400000001,RG10_30,0
Auto Fire Alarm,2010-09-22,47.611639000000004,-122.316776,RG20_25,0
Automatic Fire Alarm Resd,2010-09-22,47.560577,-122.26940400000001,RG18,0
Automatic Fire Alarm Resd,2010-09-22,47.644684999999996,-122.35253999999999,RG11,0
Auto Fire Alarm,2010-09-22,47.531994,-122.328308,RG16,0
Auto Fire Alarm,2010-09-22,47.615460999999996,-122.320802,RG20_25,0
Automatic Fire Alarm Resd,2010-09-22,47.670148,-122.26213500000001,RG02,0
Auto Fire Alarm,2010-09-22,47.521021999999995,-122.365894,RG17,0
Auto Fire Alarm,2010-09-22,47.618693,-122.33425600000001,RG11,0
Auto Fire Alarm,2010-09-22,47.728658,-122.312678,RG01,0
Auto Fire Alarm,2010-09-22,47.62253,-122.289162,RG20_25,0
Auto Fire Alarm,2010-09-22,47.595561,-122.302222,RG20_25,0
Auto Fire Alarm,2010-09-22,47.717995,-122.295993,RG04,0
Auto Fire Alarm,2010-09-22,47.618595,-122.353553,RG11,0
Automatic Fire Alarm Resd,2010-09-22,47.637302000000005,-122.317971,RG03,0
Automatic Fire Alarm Resd,2010-09-22,47.529548,-122.268543,RG10_30,0
Auto Fire Alarm,2010-09-22,47.643377,-122.376172,RG12,0
Auto Fire Alarm,2010-09-22,47.609343,-122.325128,RG20_25,0
Auto Fire Alarm,2010-09-22,47.604377,-122.325207,RG20_25,0
Auto Fire Alarm,2010-09-22,47.615460999999996,-122.320802,RG20_25,0
Auto Fire Alarm,2010-09-22,47.614791,-122.34494,RG11,0
Fire in Single Family Res,2010-09-22,47.533753000000004,-122.290601,RG10_30,0
Auto Fire Alarm,2010-09-22,47.538872,-122.28474399999999,RG18,0
Auto Fire Alarm,2010-09-21,47.661451,-122.317558,RG03,0
Auto Fire Alarm,2010-09-21,47.603733,-122.333825,RG20_25,0
Automatic Fire Alarm Resd,2010-09-21,47.565862,-122.283914,RG18,0
Auto Fire Alarm,2010-09-21,47.528822999999996,-122.278049,RG10_30,0
Car Fire Freeway,2010-09-21,47.618721,-122.34373400000001,RG11,0
Auto Fire Alarm,2010-09-21,47.603733,-122.333825,RG20_25,0
Automatic Fire Alarm Resd,2010-09-21,47.654438,-122.33627299999999,RG03,0
"Hang-Up, Fire",2010-09-21,47.628509,-122.37309199999999,RG11,0
Auto Fire Alarm,2010-09-21,47.657792,-122.34999499999999,RG09,0
Auto Fire Alarm,2010-09-21,47.60705,-122.335324,RG20_25,0
Auto Fire Alarm,2010-09-21,47.719656,-122.355539,RG01,0
Automatic Fire Alarm Resd,2010-09-21,47.518308000000005,-122.347976,RG17,0
Auto Fire Alarm,2010-09-21,47.661339,-122.324036,RG03,0
Automatic Fire Alarm Resd,2010-09-21,47.508007,-122.254732,RG10_30,0
Auto Fire Alarm,2010-09-21,47.657942,-122.31779099999999,RG03,0
Auto Fire Alarm,2010-09-21,47.537037,-122.28450600000001,RG18,0
Automatic Fire Alarm Resd,2010-09-21,47.644709999999996,-122.35256399999999,RG11,0
Automatic Fire Alarm False,2010-09-21,47.623383000000004,-122.316751,RG20_25,0
Auto Fire Alarm,2010-09-21,47.573124,-122.37816000000001,RG14,0
Automatic Fire Alarm Resd,2010-09-21,47.506581,-122.38670400000001,RG05,0
Auto Fire Alarm,2010-09-21,47.61145,-122.331546,RG20_25,0
Automatic Fire Alarm Resd,2010-09-21,47.570679999999996,-122.283943,RG18,0
Auto Fire Alarm,2010-09-20,47.611478999999996,-122.327097,RG20_25,0
Auto Fire Alarm,2010-09-20,47.595587,-122.327275,RG20_25,0
Auto Fire Alarm,2010-09-20,47.59898,-122.302232,RG20_25,0
Auto Fire Alarm,2010-09-20,47.657517999999996,-122.319791,RG03,0
Automatic Fire Alarm Resd,2010-09-20,47.568991,-122.28504199999999,RG18,0
Fire in Single Family Res,2010-09-20,47.544421,-122.371747,RG05,0
Auto Fire Alarm,2010-09-20,47.521023,-122.366095,RG17,0
Auto Fire Alarm,2010-09-20,47.69429,-122.35533999999998,RG07,0
Fire in Building,2010-09-20,47.661675,-122.307239,RG03,0
Auto Fire Alarm,2010-09-20,47.618693,-122.33425600000001,RG11,0
Fire in Building,2010-09-20,47.564519,-122.322797,RG15,0
Automatic Fire Alarm Resd,2010-09-20,47.683116999999996,-122.398445,RG08,0
Automatic Fire Alarm Resd,2010-09-20,47.662206,-122.37691399999999,RG08,0
Rubbish Fire,2010-09-20,47.60759,-122.342226,RG11,0
Automatic Fire Alarm Resd,2010-09-20,47.576523,-122.286547,RG18,0
Auto Fire Alarm,2010-09-20,47.719601000000004,-122.355539,RG01,0
Auto Fire Alarm,2010-09-20,47.719656,-122.355539,RG01,0
Automatic Fire Alarm Resd,2010-09-20,47.559421,-122.269194,RG18,0
Automatic Fire Alarm False,2010-09-20,47.608053999999996,-122.32821000000001,RG20_25,0
Auto Fire Alarm,2010-09-20,47.602114,-122.330809,RG20_25,0
Auto Fire Alarm,2010-09-20,47.655636,-122.330243,RG03,0
Car Fire,2010-09-20,47.613556,-122.331974,RG11,0
Automatic Fire Alarm Resd,2010-09-20,47.721738,-122.369045,RG01,0
Car Fire,2010-09-20,47.665779,-122.37621899999999,RG08,0
Automatic Fire Alarm False,2010-09-20,47.610044,-122.33806200000001,RG11,0
Automatic Fire Alarm Resd,2010-09-20,47.598804,-122.28671100000001,RG20_25,0
Automatic Fire Alarm Resd,2010-09-20,47.63458,-122.282009,RG03,0
Auto Fire Alarm,2010-09-19,47.549507,-122.277102,RG18,1
Auto Fire Alarm,2010-09-19,47.650742,-122.30800900000001,RG03,1
Automatic Fire Alarm Resd,2010-09-19,47.683451,-122.29721299999999,RG04,1
Automatic Fire Alarm Resd,2010-09-19,47.557131,-122.30703500000001,RG18,1
Automatic Fire Alarm False,2010-09-19,47.66288,-122.353974,RG09,1
Auto Fire Alarm,2010-09-19,47.66288,-122.353974,RG09,1
Auto Fire Alarm,2010-09-19,47.619735999999996,-122.33169699999999,RG11,1
Auto Fire Alarm,2010-09-19,47.614273,-122.34605400000001,RG11,1
Automatic Fire Alarm Resd,2010-09-19,47.571144,-122.37925800000001,RG14,1
Auto Fire Alarm,2010-09-19,47.608796000000005,-122.329251,RG20_25,1
Auto Fire Alarm,2010-09-19,47.617197999999995,-122.33512900000001,RG11,1
Auto Fire Alarm,2010-09-19,47.609846999999995,-122.34084299999999,RG11,1
Auto Fire Alarm,2010-09-19,47.609799,-122.34195,RG11,1
Auto Fire Alarm,2010-09-18,47.601719,-122.331966,RG20_25,1
Auto Fire Alarm,2010-09-18,47.609402,-122.33286399999999,RG20_25,1
Fire in Single Family Res,2010-09-18,47.69898,-122.385507,RG07,1
Automatic Fire Alarm False,2010-09-18,47.54977,-122.28860800000001,RG18,1
Automatic Fire Alarm Resd,2010-09-18,47.648853,-122.277496,RG03,1
Automatic Fire Alarm Resd,2010-09-18,47.714395,-122.358205,RG01,1
Auto Fire Alarm,2010-09-18,47.620017,-122.358051,RG11,1
Automatic Fire Alarm Resd,2010-09-18,47.553349,-122.263178,RG18,1
Auto Fire Alarm,2010-09-18,47.618938,-122.31821799999999,RG20_25,1
Car Fire,2010-09-18,47.626836,-122.3213,RG11,1
Automatic Fire Alarm Resd,2010-09-18,47.506352,-122.378743,RG05,1
Automatic Fire Alarm Resd,2010-09-18,47.633676,-122.359664,RG11,1
Automatic Fire Alarm False,2010-09-18,47.68779,-122.341811,RG09,1
Auto Fire Alarm,2010-09-18,47.67595,-122.32961100000001,RG09,1
Auto Fire Alarm,2010-09-18,47.63131,-122.35789799999999,RG11,1
Auto Fire Alarm,2010-09-18,47.52885,-122.32287600000001,RG16,1
Auto Fire Alarm,2010-09-18,47.619677,-122.311397,RG20_25,1
Automatic Fire Alarm False,2010-09-18,47.694213,-122.35382,RG07,1
Brush Fire,2010-09-18,47.669442,-122.37621399999999,RG09,1
Automatic Fire Alarm False,2010-09-18,47.618938,-122.31821799999999,RG20_25,1
Auto Fire Alarm,2010-09-18,47.69429,-122.35533999999998,RG07,1
Rubbish Fire,2010-09-18,47.526474,-122.372693,RG05,1
Auto Fire Alarm,2010-09-18,47.608665,-122.329131,RG20_25,1
Auto Fire Alarm,2010-09-18,47.617952,-122.338385,RG11,1
Auto Fire Alarm,2010-09-18,47.609421000000005,-122.30892,RG20_25,1
Automatic Fire Alarm Resd,2010-09-18,47.516843,-122.26861799999999,RG10_30,1
Automatic Fire Alarm Resd,2010-09-17,47.609395,-122.31414299999999,RG20_25,0
Auto Fire Alarm,2010-09-17,47.686934,-122.341806,RG09,0
Auto Fire Alarm,2010-09-17,47.661357,-122.304864,RG03,0
Auto Fire Alarm,2010-09-17,47.613214,-122.33329099999999,RG11,0
Automatic Fire Alarm Resd,2010-09-17,47.641453000000006,-122.351196,RG11,0
Auto Fire Alarm,2010-09-17,47.588027000000004,-122.386277,RG14,0
Automatic Fire Alarm False,2010-09-17,47.728533,-122.29365200000001,RG01,0
Automatic Fire Alarm Resd,2010-09-17,47.706182,-122.27618400000001,RG02,0
Auto Fire Alarm,2010-09-17,47.600815999999995,-122.33596299999999,RG20_25,0
Automatic Fire Alarm False,2010-09-17,47.601690000000005,-122.314921,RG20_25,0
Automatic Fire Alarm Resd,2010-09-17,47.696243,-122.28000800000001,RG02,0
Automatic Fire Alarm Resd,2010-09-17,47.522727,-122.392876,RG05,0
Auto Fire Alarm,2010-09-17,47.632329,-122.37571799999999,RG11,0
Auto Fire Alarm,2010-09-17,47.603590999999994,-122.33676399999999,RG20_25,0
Ship Fire 50'on Shore/Pier,2010-09-17,47.648065,-122.34213899999999,RG03,0
Auto Fire Alarm,2010-09-17,47.720022,-122.34494199999999,RG01,0
Car Fire,2010-09-17,47.627176,-122.322348,RG11,0
Automatic Fire Alarm Resd,2010-09-17,47.628331,-122.286828,RG20_25,0
Auto Fire Alarm,2010-09-17,47.60739,-122.33256399999999,RG20_25,0
Auto Fire Alarm,2010-09-17,47.609402,-122.33286399999999,RG20_25,0
Auto Fire Alarm,2010-09-17,47.524654,-122.348153,RG17,0
Auto Fire Alarm,2010-09-17,47.601689,-122.314149,RG20_25,0
Auto Fire Alarm,2010-09-17,47.651295000000005,-122.353967,RG09,0
Auto Fire Alarm,2010-09-17,47.606268,-122.337677,RG11,0
Auto Fire Alarm,2010-09-17,47.615781,-122.33471499999999,RG11,0
Auto Fire Alarm,2010-09-17,47.618693,-122.33425600000001,RG11,0
Auto Fire Alarm,2010-09-17,47.723223,-122.351624,RG01,0
Automatic Fire Alarm False,2010-09-17,47.708659999999995,-122.301278,RG04,0
Auto Fire Alarm,2010-09-16,47.533703,-122.365816,RG17,0
Auto Fire Alarm,2010-09-16,47.602114,-122.330809,RG20_25,0
Auto Fire Alarm,2010-09-16,47.640189,-122.36494099999999,RG11,0
Automatic Fire Alarm False,2010-09-16,47.683048,-122.295852,RG04,0
Auto Fire Alarm,2010-09-16,47.594854999999995,-122.334193,RG20_25,0
Auto Fire Alarm,2010-09-16,47.59415,-122.32905,RG20_25,0
Auto Fire Alarm,2010-09-16,47.669446,-122.37928600000001,RG08,0
Auto Fire Alarm,2010-09-16,47.628065,-122.355375,RG11,0
Auto Fire Alarm,2010-09-16,47.602813,-122.33144899999999,RG20_25,0
Automatic Fire Alarm Resd,2010-09-16,47.613459999999996,-122.30623200000001,RG20_25,0
Auto Fire Alarm,2010-09-16,47.616479999999996,-122.335613,RG11,0
Auto Fire Alarm,2010-09-16,47.609846999999995,-122.34084299999999,RG11,0
Auto Fire Alarm,2010-09-16,47.619465000000005,-122.30212399999999,RG20_25,0
Auto Fire Alarm,2010-09-16,47.648634,-122.399543,RG12,0
Automatic Fire Alarm False,2010-09-16,47.573124,-122.37816000000001,RG14,0
Fire in Building,2010-09-16,47.652573,-122.39063200000001,RG12,0
Automatic Fire Alarm Resd,2010-09-16,47.694975,-122.32543999999999,RG04,0
Automatic Fire Alarm Resd,2010-09-16,47.635721000000004,-122.288202,RG03,0
Auto Fire Alarm,2010-09-16,47.616405,-122.32448799999999,RG20_25,0
Auto Fire Alarm,2010-09-16,47.609673,-122.342238,RG11,0
Automatic Fire Alarm Resd,2010-09-16,47.578638,-122.31451100000001,RG15,0
Auto Fire Alarm,2010-09-16,47.612025,-122.34423100000001,RG11,0
Rubbish Fire,2010-09-16,47.601667,-122.32777800000001,RG20_25,0
Auto Fire Alarm,2010-09-16,47.59415,-122.32905,RG20_25,0
Rubbish Fire,2010-09-16,47.57172,-122.33093600000001,RG15,0
Auto Fire Alarm,2010-09-16,47.608434,-122.338125,RG11,0
Automatic Fire Alarm Resd,2010-09-16,47.703618,-122.34986799999999,RG07,0
Automatic Fire Alarm Resd,2010-09-16,47.550408000000004,-122.273601,RG18,0
Automatic Fire Alarm False,2010-09-16,47.644985,-122.410951,RG12,0
Auto Fire Alarm,2010-09-16,47.667252000000005,-122.380052,RG08,0
Automatic Fire Alarm Resd,2010-09-16,47.550408000000004,-122.273601,RG18,0
Automatic Fire Alarm False,2010-09-16,47.663821999999996,-122.29561399999999,RG03,0
Auto Fire Alarm,2010-09-16,47.650265999999995,-122.31051399999998,RG03,0
Auto Fire Alarm,2010-09-15,47.650742,-122.30800900000001,RG03,0
Auto Fire Alarm,2010-09-15,47.613977,-122.343441,RG11,0
Auto Fire Alarm,2010-09-15,47.602923,-122.314195,RG20_25,0
Auto Fire Alarm,2010-09-15,47.613069,-122.333142,RG11,0
Automatic Fire Alarm Resd,2010-09-15,47.688501,-122.283267,RG02,0
Auto Fire Alarm,2010-09-15,47.616391,-122.33376299999999,RG11,0
Auto Fire Alarm,2010-09-15,47.616391,-122.33376299999999,RG11,0
Automatic Fire Alarm False,2010-09-15,47.636551000000004,-122.37613999999999,RG11,0
Auto Fire Alarm,2010-09-15,47.613977,-122.343441,RG11,0
Auto Fire Alarm,2010-09-15,47.652393,-122.354474,RG09,0
Auto Fire Alarm,2010-09-15,47.613977,-122.343441,RG11,0
Auto Fire Alarm,2010-09-15,47.632329,-122.37571799999999,RG11,0
Fire in Single Family Res,2010-09-15,47.669035,-122.296205,RG03,0
Auto Fire Alarm,2010-09-15,47.616391,-122.33376299999999,RG11,0
Auto Fire Alarm,2010-09-15,47.611478999999996,-122.327097,RG20_25,0
Auto Fire Alarm,2010-09-15,47.636551000000004,-122.37613999999999,RG11,0
Garage Fire,2010-09-15,47.556858,-122.36426200000001,RG15,0
Fire in Building,2010-09-15,47.608584,-122.340581,RG11,0
Automatic Fire Alarm Resd,2010-09-15,47.686218,-122.349603,RG09,0
Auto Fire Alarm,2010-09-15,47.699338,-122.325769,RG04,0
Automatic Fire Alarm False,2010-09-15,47.648634,-122.399543,RG12,0
Auto Fire Alarm,2010-09-15,47.601875,-122.31416899999999,RG20_25,0
Automatic Fire Alarm Resd,2010-09-14,47.676348,-122.360482,RG09,0
Fire in Building,2010-09-14,47.620061,-122.34108400000001,RG11,0
Auto Fire Alarm,2010-09-14,47.624569,-122.350928,RG11,0
Automatic Fire Alarm Resd,2010-09-14,47.64431,-122.35821200000001,RG11,0
Auto Fire Alarm,2010-09-14,47.535371999999995,-122.31501200000001,RG16,0
Auto Fire Alarm,2010-09-14,47.612158,-122.32311299999999,RG20_25,0
Auto Fire Alarm,2010-09-14,47.659296999999995,-122.306767,RG03,0
Car Fire,2010-09-14,47.631446999999994,-122.342289,RG11,0
Auto Fire Alarm,2010-09-14,47.650265999999995,-122.31051399999998,RG03,0
Auto Fire Alarm,2010-09-14,47.617717999999996,-122.322171,RG20_25,0
Auto Fire Alarm,2010-09-14,47.675953,-122.37406000000001,RG09,0
Auto Fire Alarm,2010-09-14,47.626721,-122.35799999999999,RG11,0
Auto Fire Alarm,2010-09-14,47.559319,-122.38550900000001,RG14,0
Automatic Fire Alarm Resd,2010-09-14,47.555457000000004,-122.388425,RG14,0
Auto Fire Alarm,2010-09-14,47.661451,-122.317558,RG03,0
Auto Fire Alarm,2010-09-14,47.690519,-122.33644,RG04,0
Auto Fire Alarm,2010-09-14,47.664892,-122.27418600000001,RG02,0
Automatic Fire Alarm Resd,2010-09-14,47.555457000000004,-122.388425,RG14,0
Auto Fire Alarm,2010-09-14,47.610838,-122.338788,RG11,0
Auto Fire Alarm,2010-09-14,47.617717999999996,-122.322171,RG20_25,0
Auto Fire Alarm,2010-09-14,47.618823,-122.330413,RG11,0
Brush Fire,2010-09-14,47.642447,-122.302052,RG03,0
Automatic Fire Alarm Resd,2010-09-13,47.63149,-122.29763999999999,RG03,0
Car Fire,2010-09-13,47.705169,-122.343331,RG01,0
Auto Fire Alarm,2010-09-13,47.616451,-122.314031,RG20_25,0
Automatic Fire Alarm Resd,2010-09-13,47.712456,-122.29201100000002,RG04,0
Auto Fire Alarm,2010-09-13,47.706053999999995,-122.320508,RG04,0
Auto Fire Alarm,2010-09-13,47.626221,-122.329198,RG11,0
Auto Fire Alarm,2010-09-13,47.619735999999996,-122.33169699999999,RG11,0
Automatic Fire Alarm Resd,2010-09-13,47.669494,-122.30532600000001,RG03,0
Auto Fire Alarm,2010-09-13,47.620814,-122.332852,RG11,0
